 57/250 [=====>........................] - ETA: 38s - loss: 1.1237e-07 - accuracy: 1.0000
 58/250 [=====>........................] - ETA: 38s - loss: 1.1074e-07 - accuracy: 1.0000
 59/250 [======>.......................] - ETA: 37s - loss: 1.0927e-07 - accuracy: 1.0000
 60/250 [======>.......................] - ETA: 37s - loss: 1.0764e-07 - accuracy: 1.0000
 61/250 [======>.......................] - ETA: 37s - loss: 1.1513e-07 - accuracy: 1.0000
 62/250 [======>.......................] - ETA: 37s - loss: 1.1694e-07 - accuracy: 1.0000
 63/250 [======>.......................] - ETA: 37s - loss: 1.1932e-07 - accuracy: 1.0000
 64/250 [======>.......................] - ETA: 36s - loss: 1.1788e-07 - accuracy: 1.0000
 65/250 [======>.......................] - ETA: 36s - loss: 1.1613e-07 - accuracy: 1.0000
 66/250 [======>.......................] - ETA: 36s - loss: 1.1499e-07 - accuracy: 1.0000
 67/250 [=======>......................] - ETA: 36s - loss: 1.1353e-07 - accuracy: 1.0000
 68/250 [=======>......................] - ETA: 36s - loss: 1.1216e-07 - accuracy: 1.0000
 69/250 [=======>......................] - ETA: 36s - loss: 1.1184e-07 - accuracy: 1.0000
 70/250 [=======>......................] - ETA: 35s - loss: 1.1040e-07 - accuracy: 1.0000
 71/250 [=======>......................] - ETA: 35s - loss: 1.0906e-07 - accuracy: 1.0000
 72/250 [=======>......................] - ETA: 35s - loss: 1.0907e-07 - accuracy: 1.0000
 73/250 [=======>......................] - ETA: 35s - loss: 1.0768e-07 - accuracy: 1.0000
 74/250 [=======>......................] - ETA: 35s - loss: 1.0988e-07 - accuracy: 1.0000
 75/250 [========>.....................] - ETA: 34s - loss: 1.0916e-07 - accuracy: 1.0000
 76/250 [========>.....................] - ETA: 34s - loss: 1.1579e-07 - accuracy: 1.0000
 77/250 [========>.....................] - ETA: 34s - loss: 1.1434e-07 - accuracy: 1.0000
 78/250 [========>.....................] - ETA: 34s - loss: 1.1292e-07 - accuracy: 1.0000
 79/250 [========>.....................] - ETA: 34s - loss: 1.1158e-07 - accuracy: 1.0000
 80/250 [========>.....................] - ETA: 33s - loss: 1.1050e-07 - accuracy: 1.0000
 81/250 [========>.....................] - ETA: 33s - loss: 1.0933e-07 - accuracy: 1.0000
 82/250 [========>.....................] - ETA: 33s - loss: 1.0812e-07 - accuracy: 1.0000
 83/250 [========>.....................] - ETA: 33s - loss: 1.0692e-07 - accuracy: 1.0000
 84/250 [=========>....................] - ETA: 33s - loss: 1.0572e-07 - accuracy: 1.0000
 85/250 [=========>....................] - ETA: 33s - loss: 1.0495e-07 - accuracy: 1.0000
 86/250 [=========>....................] - ETA: 32s - loss: 1.0449e-07 - accuracy: 1.0000
 87/250 [=========>....................] - ETA: 32s - loss: 1.0494e-07 - accuracy: 1.0000
 88/250 [=========>....................] - ETA: 32s - loss: 1.0579e-07 - accuracy: 1.0000
 89/250 [=========>....................] - ETA: 32s - loss: 1.0729e-07 - accuracy: 1.0000
 90/250 [=========>....................] - ETA: 32s - loss: 1.0631e-07 - accuracy: 1.0000
 91/250 [=========>....................] - ETA: 31s - loss: 1.0574e-07 - accuracy: 1.0000
 92/250 [==========>...................] - ETA: 31s - loss: 1.0487e-07 - accuracy: 1.0000
 93/250 [==========>...................] - ETA: 31s - loss: 1.0383e-07 - accuracy: 1.0000
 94/250 [==========>...................] - ETA: 31s - loss: 1.0437e-07 - accuracy: 1.0000
 95/250 [==========>...................] - ETA: 31s - loss: 1.0345e-07 - accuracy: 1.0000
 96/250 [==========>...................] - ETA: 30s - loss: 1.0393e-07 - accuracy: 1.0000
 97/250 [==========>...................] - ETA: 30s - loss: 1.0346e-07 - accuracy: 1.0000
 98/250 [==========>...................] - ETA: 30s - loss: 1.0338e-07 - accuracy: 1.0000
 99/250 [==========>...................] - ETA: 30s - loss: 1.0240e-07 - accuracy: 1.0000
100/250 [===========>..................] - ETA: 30s - loss: 1.0217e-07 - accuracy: 1.0000
101/250 [===========>..................] - ETA: 29s - loss: 1.0130e-07 - accuracy: 1.0000
102/250 [===========>..................] - ETA: 29s - loss: 1.0045e-07 - accuracy: 1.0000
103/250 [===========>..................] - ETA: 29s - loss: 9.9540e-08 - accuracy: 1.0000
104/250 [===========>..................] - ETA: 29s - loss: 9.8732e-08 - accuracy: 1.0000
105/250 [===========>..................] - ETA: 29s - loss: 9.7938e-08 - accuracy: 1.0000
106/250 [===========>..................] - ETA: 28s - loss: 9.9110e-08 - accuracy: 1.0000
107/250 [===========>..................] - ETA: 28s - loss: 9.8384e-08 - accuracy: 1.0000
108/250 [===========>..................] - ETA: 28s - loss: 9.8028e-08 - accuracy: 1.0000
109/250 [============>.................] - ETA: 28s - loss: 9.7410e-08 - accuracy: 1.0000
110/250 [============>.................] - ETA: 28s - loss: 9.6798e-08 - accuracy: 1.0000
111/250 [============>.................] - ETA: 27s - loss: 9.6279e-08 - accuracy: 1.0000
112/250 [============>.................] - ETA: 27s - loss: 9.5703e-08 - accuracy: 1.0000
113/250 [============>.................] - ETA: 27s - loss: 9.6014e-08 - accuracy: 1.0000
114/250 [============>.................] - ETA: 27s - loss: 9.6807e-08 - accuracy: 1.0000
115/250 [============>.................] - ETA: 27s - loss: 9.6470e-08 - accuracy: 1.0000
116/250 [============>.................] - ETA: 26s - loss: 1.0134e-07 - accuracy: 1.0000
117/250 [=============>................] - ETA: 26s - loss: 1.0066e-07 - accuracy: 1.0000
118/250 [=============>................] - ETA: 26s - loss: 9.9925e-08 - accuracy: 1.0000
119/250 [=============>................] - ETA: 26s - loss: 9.9136e-08 - accuracy: 1.0000
120/250 [=============>................] - ETA: 26s - loss: 9.8337e-08 - accuracy: 1.0000
121/250 [=============>................] - ETA: 25s - loss: 9.7675e-08 - accuracy: 1.0000
122/250 [=============>................] - ETA: 25s - loss: 9.7907e-08 - accuracy: 1.0000
123/250 [=============>................] - ETA: 25s - loss: 9.7483e-08 - accuracy: 1.0000
124/250 [=============>................] - ETA: 25s - loss: 9.7147e-08 - accuracy: 1.0000
125/250 [==============>...............] - ETA: 25s - loss: 9.6447e-08 - accuracy: 1.0000
126/250 [==============>...............] - ETA: 24s - loss: 9.6029e-08 - accuracy: 1.0000
127/250 [==============>...............] - ETA: 24s - loss: 9.5337e-08 - accuracy: 1.0000
128/250 [==============>...............] - ETA: 24s - loss: 9.4873e-08 - accuracy: 1.0000
129/250 [==============>...............] - ETA: 24s - loss: 9.4486e-08 - accuracy: 1.0000
130/250 [==============>...............] - ETA: 24s - loss: 9.4628e-08 - accuracy: 1.0000
131/250 [==============>...............] - ETA: 23s - loss: 9.4542e-08 - accuracy: 1.0000
132/250 [==============>...............] - ETA: 23s - loss: 9.4541e-08 - accuracy: 1.0000
133/250 [==============>...............] - ETA: 23s - loss: 9.4510e-08 - accuracy: 1.0000
134/250 [===============>..............] - ETA: 23s - loss: 9.4061e-08 - accuracy: 1.0000
135/250 [===============>..............] - ETA: 23s - loss: 9.3506e-08 - accuracy: 1.0000
136/250 [===============>..............] - ETA: 22s - loss: 9.4179e-08 - accuracy: 1.0000
137/250 [===============>..............] - ETA: 22s - loss: 9.4138e-08 - accuracy: 1.0000
138/250 [===============>..............] - ETA: 22s - loss: 9.8506e-08 - accuracy: 1.0000
139/250 [===============>..............] - ETA: 22s - loss: 9.7984e-08 - accuracy: 1.0000
140/250 [===============>..............] - ETA: 22s - loss: 9.9548e-08 - accuracy: 1.0000
141/250 [===============>..............] - ETA: 21s - loss: 9.8999e-08 - accuracy: 1.0000
142/250 [================>.............] - ETA: 21s - loss: 9.8369e-08 - accuracy: 1.0000
143/250 [================>.............] - ETA: 21s - loss: 9.8455e-08 - accuracy: 1.0000
144/250 [================>.............] - ETA: 21s - loss: 9.8022e-08 - accuracy: 1.0000
145/250 [================>.............] - ETA: 21s - loss: 9.7688e-08 - accuracy: 1.0000
146/250 [================>.............] - ETA: 20s - loss: 9.7622e-08 - accuracy: 1.0000
147/250 [================>.............] - ETA: 20s - loss: 9.7036e-08 - accuracy: 1.0000
148/250 [================>.............] - ETA: 20s - loss: 9.7354e-08 - accuracy: 1.0000
149/250 [================>.............] - ETA: 20s - loss: 9.6779e-08 - accuracy: 1.0000
150/250 [=================>............] - ETA: 20s - loss: 9.6396e-08 - accuracy: 1.0000
151/250 [=================>............] - ETA: 19s - loss: 9.6796e-08 - accuracy: 1.0000
152/250 [=================>............] - ETA: 19s - loss: 9.6836e-08 - accuracy: 1.0000
153/250 [=================>............] - ETA: 19s - loss: 9.6860e-08 - accuracy: 1.0000
154/250 [=================>............] - ETA: 19s - loss: 9.6409e-08 - accuracy: 1.0000
155/250 [=================>............] - ETA: 19s - loss: 1.0165e-07 - accuracy: 1.0000
156/250 [=================>............] - ETA: 18s - loss: 1.0145e-07 - accuracy: 1.0000
157/250 [=================>............] - ETA: 18s - loss: 1.0085e-07 - accuracy: 1.0000
158/250 [=================>............] - ETA: 18s - loss: 1.0023e-07 - accuracy: 1.0000
159/250 [==================>...........] - ETA: 18s - loss: 1.0085e-07 - accuracy: 1.0000
160/250 [==================>...........] - ETA: 18s - loss: 1.0039e-07 - accuracy: 1.0000
161/250 [==================>...........] - ETA: 17s - loss: 1.0006e-07 - accuracy: 1.0000
162/250 [==================>...........] - ETA: 17s - loss: 1.0145e-07 - accuracy: 1.0000
163/250 [==================>...........] - ETA: 17s - loss: 1.0087e-07 - accuracy: 1.0000
164/250 [==================>...........] - ETA: 17s - loss: 1.0116e-07 - accuracy: 1.0000
165/250 [==================>...........] - ETA: 17s - loss: 1.0297e-07 - accuracy: 1.0000
166/250 [==================>...........] - ETA: 16s - loss: 1.0239e-07 - accuracy: 1.0000
167/250 [===================>..........] - ETA: 16s - loss: 1.0182e-07 - accuracy: 1.0000
168/250 [===================>..........] - ETA: 16s - loss: 1.0132e-07 - accuracy: 1.0000
169/250 [===================>..........] - ETA: 16s - loss: 1.0126e-07 - accuracy: 1.0000
170/250 [===================>..........] - ETA: 16s - loss: 1.0151e-07 - accuracy: 1.0000
171/250 [===================>..........] - ETA: 15s - loss: 1.0099e-07 - accuracy: 1.0000
172/250 [===================>..........] - ETA: 15s - loss: 1.0115e-07 - accuracy: 1.0000
173/250 [===================>..........] - ETA: 15s - loss: 1.0082e-07 - accuracy: 1.0000
174/250 [===================>..........] - ETA: 15s - loss: 1.0208e-07 - accuracy: 1.0000
175/250 [====================>.........] - ETA: 15s - loss: 1.0166e-07 - accuracy: 1.0000
176/250 [====================>.........] - ETA: 14s - loss: 1.0243e-07 - accuracy: 1.0000
177/250 [====================>.........] - ETA: 14s - loss: 1.0216e-07 - accuracy: 1.0000
178/250 [====================>.........] - ETA: 14s - loss: 1.0167e-07 - accuracy: 1.0000
179/250 [====================>.........] - ETA: 14s - loss: 1.0114e-07 - accuracy: 1.0000
180/250 [====================>.........] - ETA: 14s - loss: 1.0128e-07 - accuracy: 1.0000
181/250 [====================>.........] - ETA: 13s - loss: 1.0157e-07 - accuracy: 1.0000
182/250 [====================>.........] - ETA: 13s - loss: 1.0113e-07 - accuracy: 1.0000
183/250 [====================>.........] - ETA: 13s - loss: 1.0060e-07 - accuracy: 1.0000
184/250 [=====================>........] - ETA: 13s - loss: 1.0095e-07 - accuracy: 1.0000
185/250 [=====================>........] - ETA: 13s - loss: 1.0075e-07 - accuracy: 1.0000
186/250 [=====================>........] - ETA: 12s - loss: 1.0104e-07 - accuracy: 1.0000
187/250 [=====================>........] - ETA: 12s - loss: 1.0058e-07 - accuracy: 1.0000
188/250 [=====================>........] - ETA: 12s - loss: 1.0012e-07 - accuracy: 1.0000
189/250 [=====================>........] - ETA: 12s - loss: 9.9617e-08 - accuracy: 1.0000
190/250 [=====================>........] - ETA: 12s - loss: 9.9112e-08 - accuracy: 1.0000
191/250 [=====================>........] - ETA: 11s - loss: 9.8633e-08 - accuracy: 1.0000
192/250 [======================>.......] - ETA: 11s - loss: 9.8275e-08 - accuracy: 1.0000
193/250 [======================>.......] - ETA: 11s - loss: 9.7840e-08 - accuracy: 1.0000
194/250 [======================>.......] - ETA: 11s - loss: 9.7531e-08 - accuracy: 1.0000
195/250 [======================>.......] - ETA: 11s - loss: 9.7157e-08 - accuracy: 1.0000
196/250 [======================>.......] - ETA: 10s - loss: 9.6704e-08 - accuracy: 1.0000
197/250 [======================>.......] - ETA: 10s - loss: 9.7884e-08 - accuracy: 1.0000
198/250 [======================>.......] - ETA: 10s - loss: 9.7852e-08 - accuracy: 1.0000
199/250 [======================>.......] - ETA: 10s - loss: 9.7597e-08 - accuracy: 1.0000
200/250 [=======================>......] - ETA: 10s - loss: 9.7240e-08 - accuracy: 1.0000
201/250 [=======================>......] - ETA: 9s - loss: 9.7452e-08 - accuracy: 1.0000 
202/250 [=======================>......] - ETA: 9s - loss: 9.7154e-08 - accuracy: 1.0000
203/250 [=======================>......] - ETA: 9s - loss: 9.6723e-08 - accuracy: 1.0000
204/250 [=======================>......] - ETA: 9s - loss: 9.6322e-08 - accuracy: 1.0000
205/250 [=======================>......] - ETA: 9s - loss: 9.8257e-08 - accuracy: 1.0000
206/250 [=======================>......] - ETA: 8s - loss: 9.8464e-08 - accuracy: 1.0000
207/250 [=======================>......] - ETA: 8s - loss: 9.8046e-08 - accuracy: 1.0000
208/250 [=======================>......] - ETA: 8s - loss: 9.7772e-08 - accuracy: 1.0000
209/250 [========================>.....] - ETA: 8s - loss: 9.7340e-08 - accuracy: 1.0000
210/250 [========================>.....] - ETA: 8s - loss: 9.7471e-08 - accuracy: 1.0000
211/250 [========================>.....] - ETA: 7s - loss: 9.7051e-08 - accuracy: 1.0000
212/250 [========================>.....] - ETA: 7s - loss: 9.6620e-08 - accuracy: 1.0000
213/250 [========================>.....] - ETA: 7s - loss: 9.6299e-08 - accuracy: 1.0000
214/250 [========================>.....] - ETA: 7s - loss: 9.6319e-08 - accuracy: 1.0000
215/250 [========================>.....] - ETA: 7s - loss: 9.6012e-08 - accuracy: 1.0000
216/250 [========================>.....] - ETA: 6s - loss: 9.5693e-08 - accuracy: 1.0000
217/250 [=========================>....] - ETA: 6s - loss: 9.5455e-08 - accuracy: 1.0000
218/250 [=========================>....] - ETA: 6s - loss: 9.6073e-08 - accuracy: 1.0000
219/250 [=========================>....] - ETA: 6s - loss: 9.8159e-08 - accuracy: 1.0000
220/250 [=========================>....] - ETA: 6s - loss: 9.7770e-08 - accuracy: 1.0000
221/250 [=========================>....] - ETA: 5s - loss: 9.7352e-08 - accuracy: 1.0000
222/250 [=========================>....] - ETA: 5s - loss: 9.6967e-08 - accuracy: 1.0000
223/250 [=========================>....] - ETA: 5s - loss: 9.6659e-08 - accuracy: 1.0000
224/250 [=========================>....] - ETA: 5s - loss: 9.8565e-08 - accuracy: 1.0000
225/250 [==========================>...] - ETA: 5s - loss: 9.8179e-08 - accuracy: 1.0000
226/250 [==========================>...] - ETA: 4s - loss: 9.7802e-08 - accuracy: 1.0000
227/250 [==========================>...] - ETA: 4s - loss: 9.7654e-08 - accuracy: 1.0000
228/250 [==========================>...] - ETA: 4s - loss: 9.8660e-08 - accuracy: 1.0000
229/250 [==========================>...] - ETA: 4s - loss: 9.9509e-08 - accuracy: 1.0000
230/250 [==========================>...] - ETA: 4s - loss: 9.9501e-08 - accuracy: 1.0000
231/250 [==========================>...] - ETA: 3s - loss: 9.9081e-08 - accuracy: 1.0000
232/250 [==========================>...] - ETA: 3s - loss: 9.8671e-08 - accuracy: 1.0000
233/250 [==========================>...] - ETA: 3s - loss: 9.8278e-08 - accuracy: 1.0000
234/250 [===========================>..] - ETA: 3s - loss: 9.7943e-08 - accuracy: 1.0000
235/250 [===========================>..] - ETA: 3s - loss: 9.7748e-08 - accuracy: 1.0000
236/250 [===========================>..] - ETA: 2s - loss: 9.7449e-08 - accuracy: 1.0000
237/250 [===========================>..] - ETA: 2s - loss: 9.7080e-08 - accuracy: 1.0000
238/250 [===========================>..] - ETA: 2s - loss: 9.6773e-08 - accuracy: 1.0000
239/250 [===========================>..] - ETA: 2s - loss: 9.6398e-08 - accuracy: 1.0000
240/250 [===========================>..] - ETA: 2s - loss: 9.7387e-08 - accuracy: 1.0000
241/250 [===========================>..] - ETA: 1s - loss: 9.7023e-08 - accuracy: 1.0000
242/250 [============================>.] - ETA: 1s - loss: 9.6677e-08 - accuracy: 1.0000
243/250 [============================>.] - ETA: 1s - loss: 9.6294e-08 - accuracy: 1.0000
244/250 [============================>.] - ETA: 1s - loss: 9.5993e-08 - accuracy: 1.0000
245/250 [============================>.] - ETA: 1s - loss: 9.5628e-08 - accuracy: 1.0000
246/250 [============================>.] - ETA: 0s - loss: 9.5427e-08 - accuracy: 1.0000
247/250 [============================>.] - ETA: 0s - loss: 9.5092e-08 - accuracy: 1.0000
248/250 [============================>.] - ETA: 0s - loss: 9.5184e-08 - accuracy: 1.0000
249/250 [============================>.] - ETA: 0s - loss: 9.5027e-08 - accuracy: 1.0000
